Gene stable ID	RefSeq peptide ID
ENSDARG00000089019	NP_001185793
ENSDARG00000035944	
ENSDARG00000070432	NP_001038584
ENSDARG00000074989	
ENSDARG00000038687	NP_001001840
ENSDARG00000007711	
ENSDARG00000038687	
ENSDARG00000100795	
ENSDARG00000013979	NP_955960
ENSDARG00000070432	
ENSDARG00000059067	
ENSDARG00000100969	NP_001152984
ENSDARG00000001578	NP_001004529
ENSDARG00000068428	
ENSDARG00000099106	NP_001017677
ENSDARG00000079306	
ENSDARG00000079947	
ENSDARG00000003732	NP_570998
ENSDARG00000002300	NP_945334
ENSDARG00000102617	NP_001315189
ENSDARG00000055565	
ENSDARG00000036809	
ENSDARG00000099106	
ENSDARG00000079947	NP_001258770
ENSDARG00000059035	NP_001307368
ENSDARG00000075956	
ENSDARG00000075743	NP_001313322
ENSDARG00000031511	NP_001002609
ENSDARG00000008969	NP_997939
ENSDARG00000002300	
ENSDARG00000055565	NP_001159796
ENSDARG00000055565	NP_001075217
ENSDARG00000003732	
ENSDARG00000059322	
ENSDARG00000091957	
ENSDARG00000091931	
ENSDARG00000031683	
ENSDARG00000016350	
ENSDARG00000111230	
ENSDARG00000039422	NP_001004530
ENSDARG00000086740	NP_001017823
ENSDARG00000060430	NP_001071191
ENSDARG00000031511	
ENSDARG00000058108	
ENSDARG00000059322	NP_001186667
ENSDARG00000003235	NP_001018302
ENSDARG00000070426	NP_001103596
ENSDARG00000086805	
ENSDARG00000057598	NP_001002552
ENSDARG00000070607	NP_001092727
ENSDARG00000057598	
ENSDARG00000031683	NP_991132
ENSDARG00000091931	NP_001186649
ENSDARG00000040008	
ENSDARG00000015126	NP_956997
ENSDARG00000040008	NP_571891
ENSDARG00000059944	
ENSDARG00000040131	
ENSDARG00000041376	NP_956474
ENSDARG00000054010	
ENSDARG00000006568	NP_001013543
ENSDARG00000041376	
ENSDARG00000040131	NP_001292489
ENSDARG00000102477	NP_001017679
ENSDARG00000017988	
ENSDARG00000016350	NP_956203
ENSDARG00000013505	NP_001008611
ENSDARG00000017988	NP_001025396
ENSDARG00000013505	
ENSDARG00000051955	NP_956391
ENSDARG00000057006	NP_001018611
ENSDARG00000101040	NP_001129726
ENSDARG00000101054	NP_001314700
ENSDARG00000004932	
ENSDARG00000004932	NP_571454
ENSDARG00000027397	NP_705960
ENSDARG00000007371	
ENSDARG00000002656	NP_001093451
ENSDARG00000040621	
ENSDARG00000075805	
ENSDARG00000013095	NP_954971
ENSDARG00000018069	NP_001002325
ENSDARG00000063026	
ENSDARG00000063030	
ENSDARG00000093374	
ENSDARG00000038360	NP_001007456
ENSDARG00000086739	
ENSDARG00000063026	NP_001098409
ENSDARG00000063030	NP_001074173
ENSDARG00000078216	
ENSDARG00000021408	NP_001092215
ENSDARG00000007371	NP_001129155
ENSDARG00000020217	NP_571084
ENSDARG00000030161	
ENSDARG00000079266	
ENSDARG00000021794	NP_955874
ENSDARG00000007693	NP_955923
ENSDARG00000044545	NP_991217
ENSDARG00000009607	NP_956245
ENSDARG00000030161	NP_001002692
ENSDARG00000021408	
ENSDARG00000091592	
ENSDARG00000086511	
ENSDARG00000045518	
ENSDARG00000021794	
ENSDARG00000102977	NP_001003595
ENSDARG00000062720	
ENSDARG00000063129	
ENSDARG00000029596	NP_001002358
ENSDARG00000075567	
ENSDARG00000037423	NP_001020706
ENSDARG00000026820	
ENSDARG00000102977	
ENSDARG00000070494	
ENSDARG00000025168	
ENSDARG00000058693	NP_001124063
ENSDARG00000007693	
ENSDARG00000003216	NP_861426
ENSDARG00000076466	
ENSDARG00000062797	
ENSDARG00000026820	NP_571941
ENSDARG00000056307	
ENSDARG00000037423	
ENSDARG00000093401	
ENSDARG00000070494	NP_571534
ENSDARG00000003216	
ENSDARG00000034705	
ENSDARG00000037867	NP_001290058
ENSDARG00000074640	
ENSDARG00000038151	NP_001002715
ENSDARG00000030805	NP_001071086
ENSDARG00000059130	
ENSDARG00000100794	
ENSDARG00000056307	NP_001185820
ENSDARG00000056307	NP_991175
ENSDARG00000034705	NP_991137
ENSDARG00000070412	NP_001025297
ENSDARG00000062058	
ENSDARG00000074126	
ENSDARG00000093478	
ENSDARG00000025478	
ENSDARG00000045518	NP_956491
ENSDARG00000062231	NP_001083017
ENSDARG00000054510	NP_001082940
ENSDARG00000061268	NP_001289151
ENSDARG00000077089	
ENSDARG00000057833	
ENSDARG00000020574	NP_001007030
ENSDARG00000031161	NP_001272465
ENSDARG00000058358	NP_956374
ENSDARG00000089230	NP_001188489
ENSDARG00000031161	
ENSDARG00000098317	NP_001095898
ENSDARG00000077002	NP_001153138
ENSDARG00000056307	NP_001185819
ENSDARG00000056307	NP_001185818
ENSDARG00000008491	NP_001186229
ENSDARG00000069184	NP_001002718
ENSDARG00000092362	NP_001349289
ENSDARG00000114965	
ENSDARG00000036489	
ENSDARG00000075549	NP_001003983
ENSDARG00000075819	
ENSDARG00000008491	
ENSDARG00000015290	NP_001038343
ENSDARG00000079123	NP_001116737
ENSDARG00000003344	NP_001025337
ENSDARG00000059549	
ENSDARG00000074365	
ENSDARG00000052012	NP_982346
ENSDARG00000059056	NP_571484
ENSDARG00000092362	
ENSDARG00000052012	
ENSDARG00000017397	
ENSDARG00000002330	NP_001003980
ENSDARG00000036489	NP_001025410
ENSDARG00000075459	
ENSDARG00000098317	
ENSDARG00000079017	
ENSDARG00000029688	NP_001349288
ENSDARG00000075433	
ENSDARG00000034095	
ENSDARG00000086849	
ENSDARG00000094984	
ENSDARG00000041040	NP_001119918
ENSDARG00000032919	NP_999969
ENSDARG00000030871	NP_955815
ENSDARG00000052644	
ENSDARG00000002330	
ENSDARG00000029688	
ENSDARG00000041040	
ENSDARG00000033928	NP_998512
ENSDARG00000033928	
ENSDARG00000102973	
ENSDARG00000079699	NP_001082957
ENSDARG00000052644	NP_001032198
ENSDARG00000017542	NP_957054
ENSDARG00000032919	NP_001296725
ENSDARG00000033597	NP_955834
ENSDARG00000020133	NP_001002493
ENSDARG00000059746	
ENSDARG00000000103	
ENSDARG00000102320	NP_956208
ENSDARG00000074652	
ENSDARG00000013561	NP_957319
ENSDARG00000030871	
ENSDARG00000016815	NP_001092924
ENSDARG00000070658	NP_001038349
ENSDARG00000097753	NP_001292541
ENSDARG00000059672	NP_001038371
ENSDARG00000040812	
ENSDARG00000020133	
ENSDARG00000063361	
ENSDARG00000101642	NP_001082885
ENSDARG00000044280	NP_878311
ENSDARG00000100137	
ENSDARG00000016815	
ENSDARG00000059672	
ENSDARG00000071259	NP_001292475
ENSDARG00000094749	
ENSDARG00000002933	NP_694496
ENSDARG00000076815	NP_956114
ENSDARG00000038802	NP_001003878
ENSDARG00000018621	NP_001091648
ENSDARG00000038802	
ENSDARG00000093874	
ENSDARG00000059871	
ENSDARG00000035595	
ENSDARG00000039217	
ENSDARG00000011818	
ENSDARG00000062056	
ENSDARG00000075858	
ENSDARG00000035595	NP_001017794
ENSDARG00000098787	NP_001077345
ENSDARG00000014676	
ENSDARG00000103208	
ENSDARG00000039145	
ENSDARG00000075785	
ENSDARG00000059672	NP_001338610
ENSDARG00000069099	
ENSDARG00000039217	NP_956227
ENSDARG00000045926	
ENSDARG00000011818	NP_001038524
ENSDARG00000070455	
ENSDARG00000019062	
ENSDARG00000078603	
ENSDARG00000039145	NP_001239279
ENSDARG00000040988	
ENSDARG00000045926	NP_878278
ENSDARG00000039980	
ENSDARG00000055737	NP_001007319
ENSDARG00000069099	NP_001002575
ENSDARG00000013461	NP_001013310
ENSDARG00000014676	NP_001074122
ENSDARG00000031483	NP_998429
ENSDARG00000098646	NP_001002181
ENSDARG00000031888	
ENSDARG00000020000	NP_001303259
ENSDARG00000011219	NP_937789
ENSDARG00000013461	
ENSDARG00000070824	NP_001099066
ENSDARG00000040812	NP_991274
ENSDARG00000051889	NP_001008608
ENSDARG00000020000	
ENSDARG00000055737	
ENSDARG00000092399	
ENSDARG00000062561	NP_001116521
ENSDARG00000059871	NP_001104670
ENSDARG00000094995	
ENSDARG00000037810	NP_001017719
ENSDARG00000111001	
ENSDARG00000031483	
ENSDARG00000040988	NP_705954
ENSDARG00000004402	
ENSDARG00000102493	NP_001038224
ENSDARG00000054542	
ENSDARG00000019062	NP_958917
ENSDARG00000067795	NP_001071095
ENSDARG00000062561	
ENSDARG00000079611	
ENSDARG00000060861	
ENSDARG00000102493	
ENSDARG00000075433	NP_001333132
ENSDARG00000062056	NP_001316803
ENSDARG00000090724	
ENSDARG00000110430	
ENSDARG00000079611	NP_001121718
ENSDARG00000004402	NP_955826
ENSDARG00000074201	
ENSDARG00000095915	
ENSDARG00000003517	
ENSDARG00000018524	NP_996935
ENSDARG00000055930	
ENSDARG00000105389	
ENSDARG00000018524	
ENSDARG00000075726	NP_001017758
ENSDARG00000100942	NP_001122257
ENSDARG00000053386	
ENSDARG00000017803	NP_571456
ENSDARG00000027799	NP_001082950
ENSDARG00000039980	NP_998504
ENSDARG00000060933	NP_001074273
ENSDARG00000097059	
ENSDARG00000069745	NP_001070024
ENSDARG00000067781	NP_001076411
ENSDARG00000045487	NP_001070200
ENSDARG00000090724	NP_001038387
ENSDARG00000069745	
ENSDARG00000076117	
ENSDARG00000058646	NP_001124060
ENSDARG00000035185	
ENSDARG00000100536	NP_001004499
ENSDARG00000074447	
ENSDARG00000045487	
ENSDARG00000059746	NP_001071210
ENSDARG00000087413	
ENSDARG00000026081	NP_991188
ENSDARG00000017437	
ENSDARG00000015312	NP_996945
ENSDARG00000092133	
ENSDARG00000103313	NP_001076295
ENSDARG00000036194	
ENSDARG00000015312	
ENSDARG00000073720	
ENSDARG00000059965	
ENSDARG00000074610	
ENSDARG00000075178	NP_001303667
ENSDARG00000102908	
ENSDARG00000042180	
ENSDARG00000039521	NP_957129
ENSDARG00000094243	NP_001104305
ENSDARG00000036194	NP_571050
ENSDARG00000021849	
ENSDARG00000019963	NP_001003537
ENSDARG00000037550	
ENSDARG00000069707	
ENSDARG00000114455	
ENSDARG00000019526	NP_956882
ENSDARG00000042180	NP_001038717
ENSDARG00000039521	
ENSDARG00000059993	NP_001275744
ENSDARG00000069707	NP_001315496
ENSDARG00000019526	
ENSDARG00000035521	NP_991148
ENSDARG00000010070	
ENSDARG00000068157	NP_001025302
ENSDARG00000070108	NP_001038741
ENSDARG00000067545	
ENSDARG00000074695	
ENSDARG00000035521	
ENSDARG00000070108	
ENSDARG00000104734	
ENSDARG00000095947	
ENSDARG00000014017	NP_571530
ENSDARG00000034577	
ENSDARG00000098764	
ENSDARG00000010070	NP_001004678
ENSDARG00000068157	
ENSDARG00000099332	
ENSDARG00000075542	
ENSDARG00000045815	NP_001019984
ENSDARG00000079905	
ENSDARG00000095947	NP_942097
ENSDARG00000031888	NP_001103859
ENSDARG00000096587	
ENSDARG00000021455	
ENSDARG00000026185	NP_001104303
ENSDARG00000060671	
ENSDARG00000039309	
ENSDARG00000077139	
ENSDARG00000097491	NP_001170917
ENSDARG00000044074	NP_001074095
ENSDARG00000097491	
ENSDARG00000044074	
ENSDARG00000062949	
ENSDARG00000093503	
ENSDARG00000059690	NP_001349539
ENSDARG00000076959	
ENSDARG00000059690	NP_001074041
ENSDARG00000011170	NP_001008593
ENSDARG00000091699	
ENSDARG00000003517	NP_001002745
ENSDARG00000089507	NP_001170813
ENSDARG00000011170	
ENSDARG00000045749	
ENSDARG00000074575	
ENSDARG00000089507	
ENSDARG00000034160	
ENSDARG00000102834	
ENSDARG00000091699	NP_001013519
ENSDARG00000078947	
ENSDARG00000045749	NP_001038532
ENSDARG00000078908	
ENSDARG00000063219	
ENSDARG00000057606	NP_001017749
ENSDARG00000044279	NP_878312
ENSDARG00000056284	NP_001107115
ENSDARG00000045510	NP_999964
ENSDARG00000012194	NP_957159
ENSDARG00000099563	NP_001082962
ENSDARG00000097024	NP_001166239
ENSDARG00000019941	
ENSDARG00000097024	
ENSDARG00000045510	
ENSDARG00000041024	
ENSDARG00000099563	
ENSDARG00000063219	NP_001076535
ENSDARG00000068640	
ENSDARG00000094316	
ENSDARG00000103699	
ENSDARG00000041024	NP_571821
ENSDARG00000092638	
ENSDARG00000099148	NP_998257
ENSDARG00000016263	
ENSDARG00000058219	NP_001002093
ENSDARG00000101176	NP_001166240
ENSDARG00000099235	
ENSDARG00000101176	
ENSDARG00000088453	NP_571657
ENSDARG00000062612	NP_001076473
ENSDARG00000098764	NP_956202
ENSDARG00000003867	
ENSDARG00000070673	NP_001243152
ENSDARG00000042780	
ENSDARG00000062612	
ENSDARG00000097231	NP_001170807
ENSDARG00000019941	NP_997929
ENSDARG00000097231	
ENSDARG00000077580	
ENSDARG00000092404	
ENSDARG00000037154	
ENSDARG00000078251	
ENSDARG00000099235	NP_957405
ENSDARG00000020077	NP_956531
ENSDARG00000114236	
ENSDARG00000043322	NP_001020683
ENSDARG00000045886	NP_001038569
ENSDARG00000103699	NP_001083012
ENSDARG00000098764	NP_001004503
ENSDARG00000087873	
ENSDARG00000097979	NP_001170817
ENSDARG00000059059	
ENSDARG00000061904	
ENSDARG00000088000	
ENSDARG00000025150	
ENSDARG00000008447	NP_958877
ENSDARG00000013274	NP_001007778
ENSDARG00000036869	NP_001032770
ENSDARG00000053279	
ENSDARG00000023600	NP_957410
ENSDARG00000069843	NP_919386
ENSDARG00000111670	
ENSDARG00000008447	
ENSDARG00000059059	NP_956278
ENSDARG00000076713	
ENSDARG00000003867	NP_001008655
ENSDARG00000023600	
ENSDARG00000017168	NP_956886
ENSDARG00000093745	NP_001116793
ENSDARG00000096322	
ENSDARG00000089887	
ENSDARG00000096257	
ENSDARG00000004336	NP_001025305
ENSDARG00000043663	NP_001017866
ENSDARG00000027523	NP_001276808
ENSDARG00000086383	NP_694517
ENSDARG00000004336	
ENSDARG00000033965	NP_998394
ENSDARG00000053279	NP_001159596
ENSDARG00000092238	NP_571820
ENSDARG00000016263	NP_001034729
ENSDARG00000078947	NP_001333091
ENSDARG00000012642	
ENSDARG00000092387	
ENSDARG00000055138	
ENSDARG00000052482	
ENSDARG00000098291	NP_001276813
ENSDARG00000062325	NP_001121819
ENSDARG00000045797	NP_001129045
ENSDARG00000033965	
ENSDARG00000070726	
ENSDARG00000110433	
ENSDARG00000040261	
ENSDARG00000078206	NP_001107920
ENSDARG00000000183	NP_001037778
ENSDARG00000059815	NP_001073559
ENSDARG00000035880	NP_001005772
ENSDARG00000078206	NP_001314741
ENSDARG00000070055	NP_998533
ENSDARG00000077052	
ENSDARG00000000183	
ENSDARG00000059657	NP_001070841
ENSDARG00000040261	NP_998023
ENSDARG00000061294	
ENSDARG00000007276	NP_001019579
ENSDARG00000036212	NP_001315187
ENSDARG00000090698	
ENSDARG00000069970	NP_001139054
ENSDARG00000071055	
ENSDARG00000000638	NP_571329
ENSDARG00000104541	
ENSDARG00000092926	
ENSDARG00000098291	
ENSDARG00000015506	
ENSDARG00000078547	NP_001091723
ENSDARG00000023920	
ENSDARG00000063309	NP_001188500
ENSDARG00000036212	
ENSDARG00000055138	NP_001018428
ENSDARG00000055138	NP_001315301
ENSDARG00000056214	NP_878307
ENSDARG00000016699	NP_001007066
ENSDARG00000077726	
ENSDARG00000089868	
ENSDARG00000056214	
ENSDARG00000091216	
ENSDARG00000091216	NP_571656
ENSDARG00000091216	NP_001349357
ENSDARG00000063309	NP_001188499
ENSDARG00000070055	
ENSDARG00000086215	
ENSDARG00000090890	NP_001076281
ENSDARG00000009169	NP_956494
ENSDARG00000034718	NP_001296732
ENSDARG00000090890	
ENSDARG00000110362	
ENSDARG00000063309	
ENSDARG00000039997	NP_998346
ENSDARG00000059897	
ENSDARG00000034718	NP_878292
ENSDARG00000056515	NP_001020631
ENSDARG00000060504	
ENSDARG00000009169	
ENSDARG00000039701	NP_571355
ENSDARG00000095147	NP_001186881
ENSDARG00000100095	
ENSDARG00000037064	NP_001005921
ENSDARG00000032704	NP_001112370
ENSDARG00000100095	NP_861424
ENSDARG00000009837	NP_956174
ENSDARG00000104541	NP_878280
ENSDARG00000039997	
ENSDARG00000028614	NP_998534
ENSDARG00000105378	
ENSDARG00000079198	NP_001091856
ENSDARG00000112013	
ENSDARG00000098141	
ENSDARG00000057497	NP_001008627
ENSDARG00000089432	
ENSDARG00000032704	
ENSDARG00000023176	
ENSDARG00000052766	
ENSDARG00000057497	
ENSDARG00000097125	
ENSDARG00000079616	
ENSDARG00000009466	NP_001314844
ENSDARG00000036057	NP_571682
ENSDARG00000028614	
ENSDARG00000058463	NP_001003418
ENSDARG00000013845	NP_001014336
ENSDARG00000030006	NP_001074049
ENSDARG00000036868	NP_991285
ENSDARG00000044775	NP_001032467
ENSDARG00000013965	
ENSDARG00000097281	
ENSDARG00000078983	
ENSDARG00000036868	
ENSDARG00000091079	NP_001313544
ENSDARG00000059794	
ENSDARG00000044492	NP_001002319
ENSDARG00000097281	NP_001348404
ENSDARG00000078136	
ENSDARG00000078593	NP_001121810
ENSDARG00000098141	NP_001002625
ENSDARG00000041019	NP_571819
ENSDARG00000076002	
ENSDARG00000088428	
ENSDARG00000043843	
ENSDARG00000044492	
ENSDARG00000104384	
ENSDARG00000096902	
ENSDARG00000054456	
ENSDARG00000063444	
ENSDARG00000044492	NP_001186304
ENSDARG00000077176	NP_001107056
ENSDARG00000077176	
ENSDARG00000069661	
ENSDARG00000041576	NP_001017843
ENSDARG00000098344	NP_001003449
ENSDARG00000023176	NP_956150
ENSDARG00000077057	
ENSDARG00000023920	NP_997747
ENSDARG00000041576	
ENSDARG00000007098	NP_955940
ENSDARG00000075446	
ENSDARG00000068868	NP_001007454
ENSDARG00000094080	NP_571663
ENSDARG00000093042	
ENSDARG00000004616	NP_571446
ENSDARG00000099891	
ENSDARG00000039513	NP_001070743
ENSDARG00000098466	
ENSDARG00000031075	NP_001107023
ENSDARG00000100383	NP_001071093
ENSDARG00000053864	
ENSDARG00000075128	NP_571828
ENSDARG00000031075	
ENSDARG00000073675	
ENSDARG00000104875	NP_001313364
ENSDARG00000063069	
ENSDARG00000092075	NP_001116185
ENSDARG00000088711	NP_001005958
ENSDARG00000003269	
ENSDARG00000012535	
ENSDARG00000102294	
ENSDARG00000025091	NP_001025456
ENSDARG00000068868	
ENSDARG00000029856	NP_001019244
ENSDARG00000011672	NP_001121818
ENSDARG00000043328	
ENSDARG00000038176	NP_001122216
ENSDARG00000029856	
ENSDARG00000025091	
ENSDARG00000060871	
ENSDARG00000077571	NP_001116094
ENSDARG00000071355	
ENSDARG00000077571	
ENSDARG00000015747	NP_001003572
ENSDARG00000098466	NP_958430
ENSDARG00000039152	NP_001038863
ENSDARG00000059794	NP_001073662
ENSDARG00000053425	
ENSDARG00000059060	NP_001038765
ENSDARG00000044278	NP_001004532
ENSDARG00000094454	
ENSDARG00000008861	
ENSDARG00000091221	
ENSDARG00000094230	
ENSDARG00000007560	NP_001116184
ENSDARG00000008372	NP_998399
ENSDARG00000039066	
ENSDARG00000104144	
ENSDARG00000008861	NP_957115
ENSDARG00000007560	
ENSDARG00000101432	
ENSDARG00000016964	NP_001338730
ENSDARG00000058068	NP_001013301
ENSDARG00000039066	NP_001003727
ENSDARG00000077875	NP_001352581
ENSDARG00000078986	NP_001189415
ENSDARG00000004806	NP_001003509
ENSDARG00000006811	NP_001002599
ENSDARG00000101010	NP_001103178
ENSDARG00000069169	NP_001099056
ENSDARG00000078434	NP_001116748
ENSDARG00000011000	NP_997822
ENSDARG00000016964	
ENSDARG00000079097	
ENSDARG00000043323	NP_001068581
ENSDARG00000097563	
ENSDARG00000102294	NP_001153140
ENSDARG00000043468	
ENSDARG00000076343	
ENSDARG00000092259	
ENSDARG00000039265	
ENSDARG00000099108	
ENSDARG00000039345	NP_956332
ENSDARG00000043323	
ENSDARG00000070818	
ENSDARG00000039265	NP_956738
ENSDARG00000045360	
ENSDARG00000090179	
ENSDARG00000101438	NP_001008573
ENSDARG00000022891	NP_001108199
ENSDARG00000011975	
ENSDARG00000070818	NP_001139621
ENSDARG00000063069	NP_001116792
ENSDARG00000039951	
ENSDARG00000093901	NP_001037811
ENSDARG00000040712	NP_001003453
ENSDARG00000093901	
ENSDARG00000034975	NP_001029346
ENSDARG00000045360	NP_001038758
ENSDARG00000020250	NP_001038266
ENSDARG00000070048	
ENSDARG00000044524	
ENSDARG00000011506	
ENSDARG00000053728	NP_001038770
ENSDARG00000102159	
ENSDARG00000029051	
ENSDARG00000019459	NP_001004116
ENSDARG00000006052	
ENSDARG00000028546	NP_001007766
ENSDARG00000010738	NP_001007426
ENSDARG00000093376	
ENSDARG00000056085	NP_001003439
ENSDARG00000070048	NP_001099175
ENSDARG00000110775	
ENSDARG00000040712	
ENSDARG00000101331	NP_001007398
ENSDARG00000008858	
ENSDARG00000055659	
ENSDARG00000058644	
ENSDARG00000032985	NP_001018516
ENSDARG00000055659	NP_001007200
ENSDARG00000055479	
ENSDARG00000011837	NP_991166
ENSDARG00000054942	
ENSDARG00000090670	
ENSDARG00000016749	
ENSDARG00000092787	
ENSDARG00000013006	
ENSDARG00000029830	NP_001003982
ENSDARG00000006812	
ENSDARG00000054942	NP_998059
ENSDARG00000109654	
ENSDARG00000100257	NP_001107958
ENSDARG00000062226	NP_001074057
ENSDARG00000006812	NP_001189371
ENSDARG00000013006	NP_001003575
ENSDARG00000017741	NP_956250
ENSDARG00000094490	
ENSDARG00000062904	
ENSDARG00000016749	NP_001038462
ENSDARG00000045355	NP_001004673
ENSDARG00000086450	
ENSDARG00000095463	
ENSDARG00000006308	NP_001013470
ENSDARG00000036298	NP_001002079
ENSDARG00000076564	
ENSDARG00000093354	
ENSDARG00000062226	
ENSDARG00000017741	
ENSDARG00000036031	
ENSDARG00000068152	
ENSDARG00000036031	NP_001003782
ENSDARG00000011506	NP_001037806
ENSDARG00000006074	NP_001164538
ENSDARG00000006052	NP_694508
ENSDARG00000054741	NP_001098749
ENSDARG00000007135	
ENSDARG00000045355	
ENSDARG00000097485	
ENSDARG00000040163	NP_958856
ENSDARG00000038787	NP_998463
ENSDARG00000093747	NP_001121769
ENSDARG00000054741	
ENSDARG00000036298	
ENSDARG00000010186	NP_991142
ENSDARG00000043553	NP_001116217
ENSDARG00000075942	
ENSDARG00000035686	
ENSDARG00000079703	NP_001116179
ENSDARG00000058644	NP_001073462
ENSDARG00000043553	
ENSDARG00000076913	
ENSDARG00000037421	NP_571323
ENSDARG00000087784	
ENSDARG00000091003	NP_001122173
ENSDARG00000010186	
ENSDARG00000036058	
ENSDARG00000061024	NP_001070131
ENSDARG00000022260	NP_001070900
ENSDARG00000053483	NP_001013468
ENSDARG00000007135	NP_001315047
ENSDARG00000054154	
ENSDARG00000078078	
ENSDARG00000099045	
ENSDARG00000020028	
ENSDARG00000077035	
ENSDARG00000045626	NP_620776
ENSDARG00000090230	
ENSDARG00000079915	
ENSDARG00000010255	NP_956090
ENSDARG00000013004	NP_001018587
ENSDARG00000078613	NP_001122264
ENSDARG00000090630	
ENSDARG00000013004	
ENSDARG00000010255	
ENSDARG00000056078	NP_998585
ENSDARG00000111959	
ENSDARG00000044001	NP_999858
ENSDARG00000016253	NP_001007322
ENSDARG00000036058	NP_957122
ENSDARG00000006383	
ENSDARG00000035958	
ENSDARG00000091734	
ENSDARG00000058873	
ENSDARG00000053558	
ENSDARG00000103091	
ENSDARG00000103019	NP_001018349
ENSDARG00000079915	NP_001232889
ENSDARG00000035958	NP_001129964
ENSDARG00000003808	NP_998633
ENSDARG00000018902	NP_571105
ENSDARG00000051939	
ENSDARG00000053558	NP_001005937
ENSDARG00000079440	
ENSDARG00000071841	
ENSDARG00000035958	NP_001017587
ENSDARG00000009438	NP_571081
ENSDARG00000054154	NP_001104620
ENSDARG00000093382	NP_001189365
ENSDARG00000005595	
ENSDARG00000069600	
ENSDARG00000039699	NP_001002536
ENSDARG00000009438	
ENSDARG00000093382	
ENSDARG00000103006	
ENSDARG00000051939	NP_571625
ENSDARG00000087070	
ENSDARG00000077297	NP_001292524
ENSDARG00000019404	NP_956262
ENSDARG00000100623	
ENSDARG00000076568	NP_001002527
ENSDARG00000100715	NP_001020122
ENSDARG00000039602	
ENSDARG00000091348	NP_957366
ENSDARG00000019404	
ENSDARG00000017391	
ENSDARG00000076568	
ENSDARG00000100715	
ENSDARG00000018404	NP_848524
ENSDARG00000063040	
ENSDARG00000091560	
ENSDARG00000060683	NP_001093474
ENSDARG00000013892	
ENSDARG00000091348	NP_001315290
ENSDARG00000045019	
ENSDARG00000102607	NP_001007443
ENSDARG00000069600	NP_001018357
ENSDARG00000016156	NP_001007188
ENSDARG00000009459	NP_001017857
ENSDARG00000027620	NP_571874
ENSDARG00000029058	NP_997760
ENSDARG00000075253	
ENSDARG00000060865	
ENSDARG00000045019	NP_998103
ENSDARG00000089066	
ENSDARG00000016156	
ENSDARG00000009459	
ENSDARG00000061819	NP_001103239
ENSDARG00000029795	
ENSDARG00000005513	NP_775371
ENSDARG00000044688	NP_957465
ENSDARG00000053082	NP_001013501
ENSDARG00000103117	
ENSDARG00000060646	
ENSDARG00000057918	NP_001269321
ENSDARG00000006383	NP_001038602
ENSDARG00000060312	NP_001299609
ENSDARG00000101786	
ENSDARG00000052386	NP_001155069
ENSDARG00000060646	NP_001073666
ENSDARG00000019532	
ENSDARG00000041848	NP_571622
ENSDARG00000041848	NP_001119916
ENSDARG00000008805	NP_997892
ENSDARG00000009868	NP_001026845
ENSDARG00000026835	NP_001013354
ENSDARG00000070399	NP_001098406
ENSDARG00000019532	NP_571720
ENSDARG00000025032	NP_001018547
ENSDARG00000069600	NP_001314967
ENSDARG00000089742	
ENSDARG00000094747	NP_001038683
ENSDARG00000070399	
ENSDARG00000037961	
ENSDARG00000005513	
ENSDARG00000060312	
ENSDARG00000025032	
ENSDARG00000037961	NP_001002158
ENSDARG00000053575	
ENSDARG00000009868	
ENSDARG00000026835	
ENSDARG00000052455	NP_956143
ENSDARG00000007277	NP_571651
ENSDARG00000103117	NP_001071206
ENSDARG00000102556	
ENSDARG00000094791	
ENSDARG00000007277	
ENSDARG00000100604	NP_001018157
ENSDARG00000099045	NP_001077037
ENSDARG00000034427	NP_955869
ENSDARG00000032126	NP_001315642
ENSDARG00000015471	NP_956607
ENSDARG00000053575	NP_001082849
ENSDARG00000032126	NP_001338626
ENSDARG00000040130	
ENSDARG00000029795	NP_998478
ENSDARG00000054254	
ENSDARG00000044161	
ENSDARG00000096662	
ENSDARG00000005629	
ENSDARG00000005513	NP_001180281
ENSDARG00000073869	NP_001243321
ENSDARG00000053082	
ENSDARG00000032126	
ENSDARG00000103060	
ENSDARG00000087197	
ENSDARG00000074527	
ENSDARG00000115506	
ENSDARG00000112699	
ENSDARG00000005314	
ENSDARG00000002949	NP_957299
ENSDARG00000029546	NP_998017
ENSDARG00000073869	
ENSDARG00000076542	NP_001333153
ENSDARG00000029621	NP_001071082
ENSDARG00000001891	
ENSDARG00000034105	
ENSDARG00000056228	NP_001153567
ENSDARG00000001891	NP_001313251
ENSDARG00000029621	
ENSDARG00000067741	NP_001292400
ENSDARG00000051890	NP_001352944
ENSDARG00000024311	NP_001018359
ENSDARG00000037958	
ENSDARG00000005629	NP_001025394
ENSDARG00000037870	
ENSDARG00000067741	
ENSDARG00000051890	
ENSDARG00000070798	NP_001077048
ENSDARG00000061896	
ENSDARG00000052673	
ENSDARG00000034117	
ENSDARG00000005629	NP_001038756
ENSDARG00000078728	NP_001104669
ENSDARG00000063474	
ENSDARG00000100157	NP_001032196
ENSDARG00000060951	
ENSDARG00000014361	NP_998303
ENSDARG00000015222	NP_001296297
ENSDARG00000041361	
ENSDARG00000056932	NP_001002721
ENSDARG00000103730	
ENSDARG00000056932	
ENSDARG00000034117	NP_571414
ENSDARG00000033742	
ENSDARG00000055225	
ENSDARG00000001733	
ENSDARG00000041361	NP_778207
ENSDARG00000062123	
